title,budget,revenue,runtime,genres,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,release__year,production_company,genre1,genre2,genre3
Spider-Man: Into the Spider-Verse,90000000,384298736,117,"['Animation', 'Action', 'Adventure', 'Science Fiction']",19.08,8.398,16151,True,Bob Persichetti,Shameik Moore,294298736,0.7658071922463986,2018,Columbia Pictures,Animation,Action,Adventure
Harry Potter and the Order of the Phoenix,150000000,938212738,138,"['Adventure', 'Fantasy']",19.0165,7.674,19899,True,David Yates,Daniel Radcliffe,788212738,0.8401215482111691,2007,Warner Bros. Pictures,Adventure,Fantasy,
Cinderella,95000000,543514353,105,"['Romance', 'Fantasy', 'Family', 'Drama']",19.0,6.8,7162,False,Kenneth Branagh,Lily James,448514353,0.82521160761324,2015,Walt Disney Pictures,Romance,Fantasy,Family
Fifty Shades Freed,55000000,371985018,105,"['Drama', 'Romance']",18.9724,6.695,8131,True,James Foley,Dakota Johnson,316985018,0.8521445828767222,2018,Universal Pictures,Drama,Romance,
Black Panther,200000000,1349926083,135,"['Action', 'Adventure', 'Science Fiction']",18.9114,7.373,22571,True,Ryan Coogler,Chadwick Boseman,1149926083,0.8518437398027519,2018,Marvel Studios,Action,Adventure,Science Fiction
Avengers: Age of Ultron,365000000,1405403694,141,"['Action', 'Adventure', 'Science Fiction']",18.8751,7.271,23452,True,Joss Whedon,Robert Downey Jr.,1040403694,0.740288145279345,2015,Marvel Studios,Action,Adventure,Science Fiction
Harry Potter and the Half-Blood Prince,250000000,933959197,153,"['Adventure', 'Fantasy']",18.8739,7.683,19881,True,David Yates,Daniel Radcliffe,683959197,0.7323223532644328,2009,Warner Bros. Pictures,Adventure,Fantasy,
Nosferatu,50000000,180928503,133,"['Horror', 'Fantasy']",18.7026,6.7,2673,False,Robert Eggers,Lily-Rose Depp,130928503,0.7236477438825656,2024,Focus Features,Horror,Fantasy,
Migration,72000000,298776052,83,"['Animation', 'Adventure', 'Comedy', 'Family']",18.6942,7.388,2015,False,Benjamin Renner,Kumail Nanjiani,226776052,0.7590168304386056,2023,Universal Pictures,Animation,Adventure,Comedy
Deadpool,58000000,782837347,108,"['Action', 'Adventure', 'Comedy']",18.6832,7.6,31614,True,Tim Miller,Ryan Reynolds,724837347,0.9259105352826249,2016,20th Century Fox,Action,Adventure,Comedy
Fall,3000000,17363261,107,['Thriller'],18.6479,7.139,4136,True,Scott Mann,Grace Caroline Currey,14363261,0.8272213957965615,2022,Tea Shop Productions,Thriller,,
Guardians of the Galaxy Vol. 3,250000000,845600000,150,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",18.5266,7.943,7375,True,James Gunn,Chris Pratt,595600000,0.7043519394512772,2023,Marvel Studios,Science Fiction,Adventure,Action
Big Hero 6,165000000,657870525,102,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",18.5162,7.73,15899,False,Don Hall,Scott Adsit,492870525,0.7491907697187072,2014,Walt Disney Pictures,Adventure,Family,Animation
Finding Nemo,94000000,940335536,100,"['Animation', 'Family']",18.4925,7.816,19672,True,Andrew Stanton,Albert Brooks,846335536,0.9000356825821374,2003,Pixar,Animation,Family,
Pirates of the Caribbean: On Stranger Tides,379000000,1046721266,136,"['Adventure', 'Action', 'Fantasy']",18.4923,6.559,14313,True,Rob Marshall,Johnny Depp,667721266,0.6379169772213265,2011,Walt Disney Pictures,Adventure,Action,Fantasy
Joker,55000000,1078958629,122,"['Crime', 'Thriller', 'Drama']",18.3974,8.137,26467,True,Todd Phillips,Joaquin Phoenix,1023958629,0.9490249222521395,2019,Warner Bros. Pictures,Crime,Thriller,Drama
The Equalizer,55000000,192330738,132,"['Thriller', 'Action', 'Crime']",18.3865,7.3,9332,True,Antoine Fuqua,Denzel Washington,137330738,0.7140342694468318,2014,Lonetree Entertainment,Thriller,Action,Crime
Jurassic World Dominion,465400000,1001978080,147,"['Adventure', 'Action', 'Science Fiction']",18.3113,6.66,6383,True,Colin Trevorrow,Chris Pratt,536578080,0.5355187810096604,2022,Amblin Entertainment,Adventure,Action,Science Fiction
Jurassic World,150000000,1671537444,124,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",18.3104,6.7,20701,True,Colin Trevorrow,Chris Pratt,1521537444,0.9102622555429875,2015,Amblin Entertainment,Action,Adventure,Science Fiction
The Flash,220000000,271333313,144,"['Adventure', 'Action', 'Science Fiction']",18.2388,6.654,4546,False,Andy Muschietti,Ezra Miller,51333313,0.18918912842817792,2023,Warner Bros. Pictures,Adventure,Action,Science Fiction
Elemental,200000000,496444308,102,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",18.2243,7.619,4807,False,Peter Sohn,Leah Lewis,296444308,0.5971350728025671,2023,Walt Disney Pictures,Animation,Comedy,Family
The Prestige,40000000,109676311,130,"['Drama', 'Mystery', 'Science Fiction']",18.1793,8.2,16533,False,Christopher Nolan,Hugh Jackman,69676311,0.6352904320423396,2006,Warner Bros. Pictures,Drama,Mystery,Science Fiction
Kingdom of Heaven,130000000,218100001,144,"['Drama', 'Action', 'Adventure', 'History', 'War']",18.1633,6.982,4480,False,Ridley Scott,Orlando Bloom,88100001,0.40394314807912357,2005,Scott Free Productions,Drama,Action,Adventure
Lucy,40000000,458863600,89,"['Action', 'Science Fiction']",18.1028,6.462,16333,True,Luc Besson,Scarlett Johansson,418863600,0.9128281258308569,2014,EuropaCorp,Action,Science Fiction,
The Lion King,260000000,1662020819,118,"['Adventure', 'Drama', 'Family', 'Animation']",18.0781,7.111,10357,True,Jon Favreau,Chiwetel Ejiofor,1402020819,0.8435639331182169,2019,Walt Disney Pictures,Adventure,Drama,Family
The Tomorrow War,200000000,14400000,138,"['Action', 'Science Fiction', 'Adventure']",18.0475,7.509,3687,True,Chris McKay,Chris Pratt,-185600000,-12.88888888888889,2021,Skydance Media,Action,Science Fiction,Adventure
Civil War,50000000,126542249,109,"['War', 'Action', 'Drama']",18.0389,6.86,3595,False,Alex Garland,Kirsten Dunst,76542249,0.6048750484907218,2024,DNA Films,War,Action,Drama
Harry Potter and the Deathly Hallows: Part 1,250000000,954305868,146,"['Adventure', 'Fantasy']",18.0269,7.741,19501,True,David Yates,Daniel Radcliffe,704305868,0.7380294846934756,2010,Warner Bros. Pictures,Adventure,Fantasy,
Beauty and the Beast,160000000,1266115964,129,"['Family', 'Fantasy', 'Romance']",17.993,7.0,15633,False,Bill Condon,Emma Watson,1106115964,0.8736292689221633,2017,Walt Disney Pictures,Family,Fantasy,Romance
Mean Girls,17000000,130161094,97,"['Drama', 'Comedy']",17.9718,7.22,9014,True,Mark Waters,Lindsay Lohan,113161094,0.8693926158918117,2004,Broadway Video,Drama,Comedy,
Pirates of the Caribbean: Dead Man's Chest,200000000,1066179747,151,"['Adventure', 'Fantasy', 'Action']",17.8676,7.366,16362,True,Gore Verbinski,Johnny Depp,866179747,0.8124143695631465,2006,Walt Disney Pictures,Adventure,Fantasy,Action
IF,110000000,190309707,104,"['Comedy', 'Fantasy', 'Family']",17.8502,7.058,1361,False,John Krasinski,Cailey Fleming,80309707,0.421994801347679,2024,Paramount Pictures,Comedy,Fantasy,Family
Pride & Prejudice,28000000,124604345,127,"['Drama', 'Romance']",17.7645,8.065,8262,False,Joe Wright,Keira Knightley,96604345,0.7752887349153034,2005,StudioCanal,Drama,Romance,
Girl Play,1000000,11522,80,"['Comedy', 'Romance']",17.7495,5.8,25,False,Lee Friedlander,Lacie Harmon,-988478,-85.79048776254123,2004,Goff-Kellam Productions,Comedy,Romance,
Star Wars: The Last Jedi,200000000,1332698830,152,"['Adventure', 'Action', 'Science Fiction']",17.7301,6.8,15620,True,Rian Johnson,Mark Hamill,1132698830,0.849928584389918,2017,Lucasfilm Ltd.,Adventure,Action,Science Fiction
Justice League,300000000,661326987,120,"['Action', 'Adventure', 'Science Fiction']",17.6835,6.1,13161,False,Zack Snyder,Ben Affleck,361326987,0.5463666145534145,2017,RatPac Entertainment,Action,Adventure,Science Fiction
Aquaman and the Lost Kingdom,205000000,439381226,124,"['Action', 'Adventure', 'Fantasy']",17.6715,6.6,3089,True,James Wan,Jason Momoa,234381226,0.5334347762960632,2023,Warner Bros. Pictures,Action,Adventure,Fantasy
Kung Fu Panda,130000000,632091832,90,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",17.64,7.3,11928,True,Mark Osborne,Jack Black,502091832,0.7943336815654343,2008,DreamWorks Animation,Action,Adventure,Animation
Inglourious Basterds,70000000,321457747,153,"['Drama', 'Thriller', 'War']",17.5959,8.215,22875,False,Quentin Tarantino,Brad Pitt,251457747,0.7822419877782569,2009,Universal Pictures,Drama,Thriller,War
Guardians of the Galaxy Vol. 2,200000000,863756051,137,"['Science Fiction', 'Adventure', 'Action']",17.594,7.612,21988,True,James Gunn,Chris Pratt,663756051,0.7684531416382517,2017,Marvel Studios,Science Fiction,Adventure,Action
Me Before You,20000000,207945075,110,"['Drama', 'Romance']",17.5506,7.93,12660,False,Thea Sharrock,Emilia Clarke,187945075,0.903820756514671,2016,New Line Cinema,Drama,Romance,
Fast & Furious Presents: Hobbs & Shaw,200000000,760098996,137,"['Action', 'Adventure', 'Comedy']",17.5258,6.845,7389,False,David Leitch,Dwayne Johnson,560098996,0.7368763791920598,2019,Chris Morgan Productions,Action,Adventure,Comedy
The Nun,22000000,366082797,96,['Horror'],17.4473,5.9,6798,True,Corin Hardy,Taissa Farmiga,344082797,0.9399043053093806,2018,New Line Cinema,Horror,,
Venom,116000000,856085151,112,"['Science Fiction', 'Action']",17.4453,6.8,16553,True,Ruben Fleischer,Tom Hardy,740085151,0.8644994602879171,2018,Matt Tolmach Productions,Science Fiction,Action,
Captain America: Civil War,250000000,1155046416,147,"['Adventure', 'Action', 'Science Fiction']",17.2487,7.4,23140,True,Joe Russo,Chris Evans,905046416,0.7835584816878909,2016,Marvel Studios,Adventure,Action,Science Fiction
Logan,97000000,619021436,137,"['Action', 'Drama', 'Science Fiction']",17.2095,7.821,19628,True,James Mangold,Hugh Jackman,522021436,0.8433010646177365,2017,Hutch Parker Entertainment,Action,Drama,Science Fiction
Ice Age,59000000,383257136,81,"['Animation', 'Comedy', 'Family', 'Adventure']",17.1412,7.361,13610,True,Chris Wedge,Ray Romano,324257136,0.8460563562735594,2002,20th Century Fox Animation,Animation,Comedy,Family
Paddington in Peru,90000000,209470312,106,"['Family', 'Comedy', 'Adventure']",17.0072,6.9,389,True,Dougal Wilson,Ben Whishaw,119470312,0.5703448419936473,2024,Marmalade Pictures,Family,Comedy,Adventure
John Wick: Chapter 3 - Parabellum,55000000,326709727,131,"['Action', 'Thriller', 'Crime']",16.9364,7.443,10979,True,Chad Stahelski,Keanu Reeves,271709727,0.8316548438730751,2019,Thunder Road,Action,Thriller,Crime
Wrath of Man,40000000,103966489,118,"['Action', 'Crime', 'Thriller']",16.8771,7.615,5589,False,Guy Ritchie,Jason Statham,63966489,0.6152606442254677,2021,Miramax,Action,Crime,Thriller
Star Wars: The Force Awakens,245000000,2068223624,136,"['Adventure', 'Action', 'Science Fiction']",16.8537,7.3,19758,True,J.J. Abrams,Harrison Ford,1823223624,0.8815408560481659,2015,Lucasfilm Ltd.,Adventure,Action,Science Fiction
The Creator,80000000,104272136,134,"['Science Fiction', 'Action', 'Adventure']",16.8329,7.053,3353,False,Gareth Edwards,John David Washington,24272136,0.23277681776845927,2023,New Regency Pictures,Science Fiction,Action,Adventure
Charlie and the Chocolate Factory,150000000,475000000,115,"['Adventure', 'Comedy', 'Family', 'Fantasy']",16.8244,7.042,15469,False,Tim Burton,Johnny Depp,325000000,0.6842105263157895,2005,Warner Bros. Pictures,Adventure,Comedy,Family
The Little Mermaid,297000000,569626289,135,"['Adventure', 'Family', 'Fantasy', 'Romance']",16.6679,6.316,3063,False,Rob Marshall,Halle Bailey,272626289,0.478605524823311,2023,Walt Disney Pictures,Adventure,Family,Fantasy
The Devil Wears Prada,35000000,326706115,109,"['Drama', 'Comedy']",16.6212,7.392,12307,True,David Frankel,Meryl Streep,291706115,0.8928700798881588,2006,Fox 2000 Pictures,Drama,Comedy,
Up,175000000,735099082,96,"['Animation', 'Comedy', 'Family', 'Adventure']",16.604,7.957,20681,False,Pete Docter,Ed Asner,560099082,0.7619368541124093,2009,Pixar,Animation,Comedy,Family
Spider-Man: Far From Home,160000000,1131927996,129,"['Action', 'Adventure', 'Science Fiction']",16.5861,7.41,16087,True,Jon Watts,Tom Holland,971927996,0.8586482527462815,2019,Marvel Studios,Action,Adventure,Science Fiction
The Meg,150000000,530517320,113,"['Action', 'Science Fiction', 'Horror']",16.5547,6.248,7824,True,Jon Turteltaub,Jason Statham,380517320,0.7172571104747344,2018,Apelles Entertainment,Action,Science Fiction,Horror
Troy,175000000,497409852,163,"['War', 'Action', 'History']",16.4543,7.165,10456,False,Wolfgang Petersen,Brad Pitt,322409852,0.6481774550778299,2004,Warner Bros. Pictures,War,Action,History
Pirates of the Caribbean: At World's End,300000000,961691209,169,"['Adventure', 'Fantasy', 'Action']",16.4483,7.259,14718,True,Gore Verbinski,Johnny Depp,661691209,0.6880495556240444,2007,Jerry Bruckheimer Films,Adventure,Fantasy,Action
John Wick: Chapter 2,40000000,171539887,122,"['Action', 'Thriller', 'Crime']",16.4347,7.332,13428,True,Chad Stahelski,Keanu Reeves,131539887,0.7668180812081332,2017,Thunder Road,Action,Thriller,Crime
Gone Girl,61000000,370890259,149,"['Mystery', 'Thriller', 'Drama']",16.4062,7.9,19031,False,David Fincher,Ben Affleck,309890259,0.8355308652093772,2014,20th Century Fox,Mystery,Thriller,Drama
Homefront,22000000,51695362,100,"['Action', 'Thriller']",16.3435,6.947,3594,False,Gary Fleder,Jason Statham,29695362,0.574429907270985,2013,Open Road Films,Action,Thriller,
Wonka,125000000,634502312,117,"['Comedy', 'Family', 'Fantasy']",16.2711,7.082,3888,True,Paul King,Timothée Chalamet,509502312,0.8029952016943951,2023,Warner Bros. Pictures,Comedy,Family,Fantasy
The Equalizer 3,70000000,191067560,109,"['Action', 'Thriller', 'Crime']",16.2319,7.312,3255,True,Antoine Fuqua,Denzel Washington,121067560,0.6336374421696702,2023,Columbia Pictures,Action,Thriller,Crime
Sonic the Hedgehog,85000000,319715683,99,"['Action', 'Science Fiction', 'Comedy', 'Family']",16.2194,7.309,9938,True,Jeff Fowler,Ben Schwartz,234715683,0.7341387848027461,2020,Original Film,Action,Science Fiction,Comedy
The Brutalist,9600000,50145227,215,['Drama'],16.1736,7.018,1084,False,Brady Corbet,Adrien Brody,40545227,0.8085560565913881,2024,Brookstreet Pictures,Drama,,
Star Wars: The Rise of Skywalker,416000000,1074144248,142,"['Adventure', 'Action', 'Science Fiction']",16.1417,6.3,10199,True,J.J. Abrams,Carrie Fisher,658144248,0.6127149581868822,2019,Lucasfilm Ltd.,Adventure,Action,Science Fiction
Taken,25000000,226830568,94,"['Action', 'Thriller']",16.1405,7.395,11492,True,Pierre Morel,Liam Neeson,201830568,0.8897855777533475,2008,EuropaCorp,Action,Thriller,
Challengers,55000000,94182533,132,"['Drama', 'Romance']",16.1261,7.0,2196,False,Luca Guadagnino,Zendaya,39182533,0.41602759823841223,2024,Pascal Pictures,Drama,Romance,
The Amazing Spider-Man,215000000,757930663,136,"['Action', 'Adventure', 'Science Fiction']",16.0641,6.716,17727,True,Marc Webb,Andrew Garfield,542930663,0.7163328909942782,2012,Marvel Entertainment,Action,Adventure,Science Fiction
Get Out,4500000,255407969,104,"['Mystery', 'Thriller', 'Horror']",16.0124,7.619,17890,False,Jordan Peele,Daniel Kaluuya,250907969,0.9823811292278042,2017,Monkeypaw Productions,Mystery,Thriller,Horror
Black Panther: Wakanda Forever,250000000,859102154,162,"['Action', 'Adventure', 'Science Fiction']",15.9988,7.058,6843,True,Ryan Coogler,Letitia Wright,609102154,0.7089985180039485,2022,Marvel Studios,Action,Adventure,Science Fiction
A Quiet Place: Day One,67000000,261907653,100,"['Horror', 'Science Fiction', 'Thriller']",15.9923,6.724,2779,False,Michael Sarnoski,Lupita Nyong'o,194907653,0.7441846420577867,2024,Paramount Pictures,Horror,Science Fiction,Thriller
The Ministry of Ungentlemanly Warfare,60000000,29768915,120,"['Action', 'Comedy', 'War']",15.9886,7.081,1482,False,Guy Ritchie,Henry Cavill,-30231085,-1.0155252551193081,2024,Jerry Bruckheimer Films,Action,Comedy,War
The Fall Guy,125000000,181073291,127,"['Action', 'Comedy', 'Drama', 'Romance']",15.9511,7.023,2995,False,David Leitch,Ryan Gosling,56073291,0.3096717947209564,2024,87North Productions,Action,Comedy,Drama
Shang-Chi and the Legend of the Ten Rings,150000000,432243292,132,"['Action', 'Adventure', 'Fantasy']",15.8593,7.524,9744,False,Destin Daniel Cretton,Simu Liu,282243292,0.6529732149087926,2021,Marvel Studios,Action,Adventure,Fantasy
Absolution,30000000,3854594,112,"['Action', 'Crime', 'Thriller', 'Mystery']",15.7533,5.899,412,False,Hans Petter Moland,Liam Neeson,-26145406,-6.782920847176123,2024,Electromagnetic Productions,Action,Crime,Thriller
Blink Twice,20000000,46393906,102,"['Mystery', 'Thriller']",15.7434,6.673,1477,False,Zoë Kravitz,Naomi Ackie,26393906,0.5689088993713959,2024,Metro-Goldwyn-Mayer,Mystery,Thriller,
Ready Player One,175000000,607274134,140,"['Adventure', 'Action', 'Science Fiction']",15.7062,7.589,16029,True,Steven Spielberg,Tye Sheridan,432274134,0.7118270148486185,2018,Amblin Entertainment,Adventure,Action,Science Fiction
The Hunger Games: Mockingjay - Part 1,125000000,755356711,123,"['Science Fiction', 'Adventure', 'Thriller']",15.6157,6.816,16103,True,Francis Lawrence,Jennifer Lawrence,630356711,0.8345152718183767,2014,Lionsgate,Science Fiction,Adventure,Thriller
No Country for Old Men,25000000,171627166,122,"['Crime', 'Drama', 'Thriller']",15.6016,7.9,12393,False,Joel Coen,Javier Bardem,146627166,0.854335414476284,2007,Miramax,Crime,Drama,Thriller
World War Z,200000000,531865000,116,"['Action', 'Horror', 'Science Fiction', 'Thriller']",15.5864,6.821,15721,False,Marc Forster,Brad Pitt,331865000,0.6239647278914762,2013,GK Films,Action,Horror,Science Fiction
Spider-Man 3,258000000,894983373,139,"['Action', 'Adventure', 'Science Fiction']",15.5859,6.438,14463,True,Sam Raimi,Tobey Maguire,636983373,0.7117264881299644,2007,Laura Ziskin Productions,Action,Adventure,Science Fiction
The Lord of the Rings: The Two Towers,79000000,926287400,179,"['Adventure', 'Fantasy', 'Action']",15.5071,8.405,22599,True,Peter Jackson,Elijah Wood,847287400,0.9147132952472419,2002,New Line Cinema,Adventure,Fantasy,Action
Rogue One: A Star Wars Story,200000000,1056057273,133,"['Action', 'Adventure', 'Science Fiction']",15.4703,7.5,15633,False,Gareth Edwards,Felicity Jones,856057273,0.8106163319799418,2016,Lucasfilm Ltd.,Action,Adventure,Science Fiction
Everything Everywhere All at Once,25000000,139200000,140,"['Action', 'Adventure', 'Science Fiction']",15.4514,7.759,7059,False,Daniel Scheinert,Michelle Yeoh,114200000,0.8204022988505747,2022,IAC Films,Action,Adventure,Science Fiction
White Chicks,37000000,113100000,109,"['Comedy', 'Crime']",15.3654,6.928,4168,False,Keenen Ivory Wayans,Shawn Wayans,76100000,0.6728558797524314,2004,Columbia Pictures,Comedy,Crime,
Strange Darling,4000000,4853595,98,"['Crime', 'Horror', 'Thriller']",15.3275,6.9,529,False,JT Mollner,Willa Fitzgerald,853595,0.17586860873229018,2024,Miramax,Crime,Horror,Thriller
